AGGROUP;DATA_PROPOSTA;DATA_MES;COUNT;MOTOR
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;06FEB2021:00:00:00;06FEB2021:00:00:00;1;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;07FEB2021:00:00:00;07FEB2021:00:00:00;2;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;08FEB2021:00:00:00;08FEB2021:00:00:00;1;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;09FEB2021:00:00:00;09FEB2021:00:00:00;2;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;10FEB2021:00:00:00;10FEB2021:00:00:00;3;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;11FEB2021:00:00:00;11FEB2021:00:00:00;2;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;12FEB2021:00:00:00;12FEB2021:00:00:00;1;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;13FEB2021:00:00:00;13FEB2021:00:00:00;1;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;15FEB2021:00:00:00;15FEB2021:00:00:00;3;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;17FEB2021:00:00:00;17FEB2021:00:00:00;6;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;19FEB2021:00:00:00;19FEB2021:00:00:00;5;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;20FEB2021:00:00:00;20FEB2021:00:00:00;5;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;21FEB2021:00:00:00;21FEB2021:00:00:00;1;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;22FEB2021:00:00:00;22FEB2021:00:00:00;3;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;23FEB2021:00:00:00;23FEB2021:00:00:00;4;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;24FEB2021:00:00:00;24FEB2021:00:00:00;1;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;25FEB2021:00:00:00;25FEB2021:00:00:00;1;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;27FEB2021:00:00:00;27FEB2021:00:00:00;5;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;28FEB2021:00:00:00;28FEB2021:00:00:00;8;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;01MAR2021:00:00:00;01MAR2021:00:00:00;4;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;02MAR2021:00:00:00;02MAR2021:00:00:00;2;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;04MAR2021:00:00:00;04MAR2021:00:00:00;5;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;05MAR2021:00:00:00;05MAR2021:00:00:00;3;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;06MAR2021:00:00:00;06MAR2021:00:00:00;1;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;09MAR2021:00:00:00;09MAR2021:00:00:00;2;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;10MAR2021:00:00:00;10MAR2021:00:00:00;2;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;11MAR2021:00:00:00;11MAR2021:00:00:00;1;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;12MAR2021:00:00:00;12MAR2021:00:00:00;2;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;14MAR2021:00:00:00;14MAR2021:00:00:00;1;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;16MAR2021:00:00:00;16MAR2021:00:00:00;4;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;17MAR2021:00:00:00;17MAR2021:00:00:00;4;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;18MAR2021:00:00:00;18MAR2021:00:00:00;2;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;21MAR2021:00:00:00;21MAR2021:00:00:00;2;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;22MAR2021:00:00:00;22MAR2021:00:00:00;7;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;24MAR2021:00:00:00;24MAR2021:00:00:00;3;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;26MAR2021:00:00:00;26MAR2021:00:00:00;1;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;29MAR2021:00:00:00;29MAR2021:00:00:00;1;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;30MAR2021:00:00:00;30MAR2021:00:00:00;2;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;05APR2021:00:00:00;05APR2021:00:00:00;2;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;09APR2021:00:00:00;09APR2021:00:00:00;1;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;11APR2021:00:00:00;11APR2021:00:00:00;1;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;12APR2021:00:00:00;12APR2021:00:00:00;2;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;13APR2021:00:00:00;13APR2021:00:00:00;2;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;14APR2021:00:00:00;14APR2021:00:00:00;1;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;15APR2021:00:00:00;15APR2021:00:00:00;1;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;19APR2021:00:00:00;19APR2021:00:00:00;2;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;20APR2021:00:00:00;20APR2021:00:00:00;1;Não Corren
NaoCorrentista - Serasa - Decline - Possui_FiqueNoVerde;21APR2021:00:00:00;21APR2021:00:00:00;1;Não Corren
Prospeccao - Serasa - Decline - Decline_GH_alto;29JAN2021:00:00:00;29JAN2021:00:00:00;317;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;30JAN2021:00:00:00;30JAN2021:00:00:00;242;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;31JAN2021:00:00:00;31JAN2021:00:00:00;229;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;01FEB2021:00:00:00;01FEB2021:00:00:00;372;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;02FEB2021:00:00:00;02FEB2021:00:00:00;393;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;03FEB2021:00:00:00;03FEB2021:00:00:00;470;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;04FEB2021:00:00:00;04FEB2021:00:00:00;413;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;05FEB2021:00:00:00;05FEB2021:00:00:00;406;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;06FEB2021:00:00:00;06FEB2021:00:00:00;243;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;07FEB2021:00:00:00;07FEB2021:00:00:00;226;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;08FEB2021:00:00:00;08FEB2021:00:00:00;263;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;09FEB2021:00:00:00;09FEB2021:00:00:00;320;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;10FEB2021:00:00:00;10FEB2021:00:00:00;280;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;11FEB2021:00:00:00;11FEB2021:00:00:00;310;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;12FEB2021:00:00:00;12FEB2021:00:00:00;320;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;13FEB2021:00:00:00;13FEB2021:00:00:00;233;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;14FEB2021:00:00:00;14FEB2021:00:00:00;248;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;15FEB2021:00:00:00;15FEB2021:00:00:00;444;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;16FEB2021:00:00:00;16FEB2021:00:00:00;397;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;17FEB2021:00:00:00;17FEB2021:00:00:00;341;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;18FEB2021:00:00:00;18FEB2021:00:00:00;367;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;19FEB2021:00:00:00;19FEB2021:00:00:00;320;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;20FEB2021:00:00:00;20FEB2021:00:00:00;238;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;21FEB2021:00:00:00;21FEB2021:00:00:00;202;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;22FEB2021:00:00:00;22FEB2021:00:00:00;334;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;23FEB2021:00:00:00;23FEB2021:00:00:00;398;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;24FEB2021:00:00:00;24FEB2021:00:00:00;331;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;25FEB2021:00:00:00;25FEB2021:00:00:00;372;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;26FEB2021:00:00:00;26FEB2021:00:00:00;321;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;27FEB2021:00:00:00;27FEB2021:00:00:00;333;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;28FEB2021:00:00:00;28FEB2021:00:00:00;296;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;01MAR2021:00:00:00;01MAR2021:00:00:00;376;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;02MAR2021:00:00:00;02MAR2021:00:00:00;344;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;03MAR2021:00:00:00;03MAR2021:00:00:00;368;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;04MAR2021:00:00:00;04MAR2021:00:00:00;337;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;05MAR2021:00:00:00;05MAR2021:00:00:00;304;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;06MAR2021:00:00:00;06MAR2021:00:00:00;229;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;07MAR2021:00:00:00;07MAR2021:00:00:00;239;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;08MAR2021:00:00:00;08MAR2021:00:00:00;356;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;09MAR2021:00:00:00;09MAR2021:00:00:00;251;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;10MAR2021:00:00:00;10MAR2021:00:00:00;453;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;11MAR2021:00:00:00;11MAR2021:00:00:00;361;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;12MAR2021:00:00:00;12MAR2021:00:00:00;295;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;13MAR2021:00:00:00;13MAR2021:00:00:00;207;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;14MAR2021:00:00:00;14MAR2021:00:00:00;194;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;15MAR2021:00:00:00;15MAR2021:00:00:00;329;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;16MAR2021:00:00:00;16MAR2021:00:00:00;381;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;17MAR2021:00:00:00;17MAR2021:00:00:00;401;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;18MAR2021:00:00:00;18MAR2021:00:00:00;389;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;19MAR2021:00:00:00;19MAR2021:00:00:00;403;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;20MAR2021:00:00:00;20MAR2021:00:00:00;350;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;21MAR2021:00:00:00;21MAR2021:00:00:00;351;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;22MAR2021:00:00:00;22MAR2021:00:00:00;549;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;23MAR2021:00:00:00;23MAR2021:00:00:00;501;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;24MAR2021:00:00:00;24MAR2021:00:00:00;529;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;25MAR2021:00:00:00;25MAR2021:00:00:00;420;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;26MAR2021:00:00:00;26MAR2021:00:00:00;438;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;27MAR2021:00:00:00;27MAR2021:00:00:00;341;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;28MAR2021:00:00:00;28MAR2021:00:00:00;346;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;29MAR2021:00:00:00;29MAR2021:00:00:00;492;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;30MAR2021:00:00:00;30MAR2021:00:00:00;525;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;31MAR2021:00:00:00;31MAR2021:00:00:00;472;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;01APR2021:00:00:00;01APR2021:00:00:00;493;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;02APR2021:00:00:00;02APR2021:00:00:00;394;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;03APR2021:00:00:00;03APR2021:00:00:00;340;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;04APR2021:00:00:00;04APR2021:00:00:00;346;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;05APR2021:00:00:00;05APR2021:00:00:00;380;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;06APR2021:00:00:00;06APR2021:00:00:00;415;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;07APR2021:00:00:00;07APR2021:00:00:00;380;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;08APR2021:00:00:00;08APR2021:00:00:00;403;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;09APR2021:00:00:00;09APR2021:00:00:00;350;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;10APR2021:00:00:00;10APR2021:00:00:00;285;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;11APR2021:00:00:00;11APR2021:00:00:00;293;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;12APR2021:00:00:00;12APR2021:00:00:00;690;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;13APR2021:00:00:00;13APR2021:00:00:00;579;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;14APR2021:00:00:00;14APR2021:00:00:00;663;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;15APR2021:00:00:00;15APR2021:00:00:00;949;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;16APR2021:00:00:00;16APR2021:00:00:00;719;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;17APR2021:00:00:00;17APR2021:00:00:00;709;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;18APR2021:00:00:00;18APR2021:00:00:00;582;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;19APR2021:00:00:00;19APR2021:00:00:00;1017;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;20APR2021:00:00:00;20APR2021:00:00:00;1084;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;21APR2021:00:00:00;21APR2021:00:00:00;945;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;22APR2021:00:00:00;22APR2021:00:00:00;883;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;23APR2021:00:00:00;23APR2021:00:00:00;758;NovoClient
Prospeccao - Serasa - Decline - Decline_GH_alto;24APR2021:00:00:00;24APR2021:00:00:00;791;NovoClient
Não Mapeado;19JAN2021:00:00:00;19JAN2021:00:00:00;8237;Mesa de Cr
Não Mapeado;20JAN2021:00:00:00;20JAN2021:00:00:00;8358;Mesa de Cr
Não Mapeado;21JAN2021:00:00:00;21JAN2021:00:00:00;8042;Mesa de Cr
Não Mapeado;22JAN2021:00:00:00;22JAN2021:00:00:00;6819;Mesa de Cr
Não Mapeado;23JAN2021:00:00:00;23JAN2021:00:00:00;4509;Mesa de Cr
Não Mapeado;24JAN2021:00:00:00;24JAN2021:00:00:00;3125;Mesa de Cr
Não Mapeado;25JAN2021:00:00:00;25JAN2021:00:00:00;7038;Mesa de Cr
Não Mapeado;26JAN2021:00:00:00;26JAN2021:00:00:00;6769;Mesa de Cr
Não Mapeado;27JAN2021:00:00:00;27JAN2021:00:00:00;8069;Mesa de Cr
Não Mapeado;28JAN2021:00:00:00;28JAN2021:00:00:00;7293;Mesa de Cr
Não Mapeado;29JAN2021:00:00:00;29JAN2021:00:00:00;6035;Mesa de Cr
Não Mapeado;30JAN2021:00:00:00;30JAN2021:00:00:00;4396;Mesa de Cr
Não Mapeado;31JAN2021:00:00:00;31JAN2021:00:00:00;2723;Mesa de Cr
Não Mapeado;01FEB2021:00:00:00;01FEB2021:00:00:00;6348;Mesa de Cr
Não Mapeado;02FEB2021:00:00:00;02FEB2021:00:00:00;7849;Mesa de Cr
Não Mapeado;03FEB2021:00:00:00;03FEB2021:00:00:00;8780;Mesa de Cr
Não Mapeado;04FEB2021:00:00:00;04FEB2021:00:00:00;8467;Mesa de Cr
Não Mapeado;05FEB2021:00:00:00;05FEB2021:00:00:00;6973;Mesa de Cr
Não Mapeado;06FEB2021:00:00:00;06FEB2021:00:00:00;4474;Mesa de Cr
Não Mapeado;07FEB2021:00:00:00;07FEB2021:00:00:00;2999;Mesa de Cr
Não Mapeado;08FEB2021:00:00:00;08FEB2021:00:00:00;7542;Mesa de Cr
Não Mapeado;09FEB2021:00:00:00;09FEB2021:00:00:00;8674;Mesa de Cr
Não Mapeado;10FEB2021:00:00:00;10FEB2021:00:00:00;12270;Mesa de Cr
Não Mapeado;11FEB2021:00:00:00;11FEB2021:00:00:00;7195;Mesa de Cr
Não Mapeado;12FEB2021:00:00:00;12FEB2021:00:00:00;7564;Mesa de Cr
Não Mapeado;13FEB2021:00:00:00;13FEB2021:00:00:00;5340;Mesa de Cr
Não Mapeado;14FEB2021:00:00:00;14FEB2021:00:00:00;3917;Mesa de Cr
Não Mapeado;15FEB2021:00:00:00;15FEB2021:00:00:00;8025;Mesa de Cr
Não Mapeado;16FEB2021:00:00:00;16FEB2021:00:00:00;6573;Mesa de Cr
Não Mapeado;17FEB2021:00:00:00;17FEB2021:00:00:00;7926;Mesa de Cr
Não Mapeado;18FEB2021:00:00:00;18FEB2021:00:00:00;11964;Mesa de Cr
Não Mapeado;19FEB2021:00:00:00;19FEB2021:00:00:00;8281;Mesa de Cr
Não Mapeado;20FEB2021:00:00:00;20FEB2021:00:00:00;5508;Mesa de Cr
Não Mapeado;21FEB2021:00:00:00;21FEB2021:00:00:00;3496;Mesa de Cr
Não Mapeado;22FEB2021:00:00:00;22FEB2021:00:00:00;10105;Mesa de Cr
Não Mapeado;23FEB2021:00:00:00;23FEB2021:00:00:00;9652;Mesa de Cr
Não Mapeado;24FEB2021:00:00:00;24FEB2021:00:00:00;9144;Mesa de Cr
Não Mapeado;25FEB2021:00:00:00;25FEB2021:00:00:00;9410;Mesa de Cr
Não Mapeado;26FEB2021:00:00:00;26FEB2021:00:00:00;9544;Mesa de Cr
Não Mapeado;27FEB2021:00:00:00;27FEB2021:00:00:00;6682;Mesa de Cr
Não Mapeado;28FEB2021:00:00:00;28FEB2021:00:00:00;4506;Mesa de Cr
Não Mapeado;01MAR2021:00:00:00;01MAR2021:00:00:00;10913;Mesa de Cr
Não Mapeado;02MAR2021:00:00:00;02MAR2021:00:00:00;10043;Mesa de Cr
Não Mapeado;03MAR2021:00:00:00;03MAR2021:00:00:00;9441;Mesa de Cr
Não Mapeado;04MAR2021:00:00:00;04MAR2021:00:00:00;8998;Mesa de Cr
Não Mapeado;05MAR2021:00:00:00;05MAR2021:00:00:00;9412;Mesa de Cr
Não Mapeado;06MAR2021:00:00:00;06MAR2021:00:00:00;5314;Mesa de Cr
Não Mapeado;07MAR2021:00:00:00;07MAR2021:00:00:00;4985;Mesa de Cr
Não Mapeado;08MAR2021:00:00:00;08MAR2021:00:00:00;8874;Mesa de Cr
Não Mapeado;09MAR2021:00:00:00;09MAR2021:00:00:00;9443;Mesa de Cr
Não Mapeado;10MAR2021:00:00:00;10MAR2021:00:00:00;9691;Mesa de Cr
Não Mapeado;11MAR2021:00:00:00;11MAR2021:00:00:00;10765;Mesa de Cr
Não Mapeado;12MAR2021:00:00:00;12MAR2021:00:00:00;8683;Mesa de Cr
Não Mapeado;13MAR2021:00:00:00;13MAR2021:00:00:00;3606;Mesa de Cr
Não Mapeado;14MAR2021:00:00:00;14MAR2021:00:00:00;2736;Mesa de Cr
Não Mapeado;15MAR2021:00:00:00;15MAR2021:00:00:00;6814;Mesa de Cr
Não Mapeado;16MAR2021:00:00:00;16MAR2021:00:00:00;10614;Mesa de Cr
Não Mapeado;17MAR2021:00:00:00;17MAR2021:00:00:00;11968;Mesa de Cr
Não Mapeado;18MAR2021:00:00:00;18MAR2021:00:00:00;11738;Mesa de Cr
Não Mapeado;19MAR2021:00:00:00;19MAR2021:00:00:00;9637;Mesa de Cr
Não Mapeado;20MAR2021:00:00:00;20MAR2021:00:00:00;5720;Mesa de Cr
Não Mapeado;21MAR2021:00:00:00;21MAR2021:00:00:00;3833;Mesa de Cr
Não Mapeado;22MAR2021:00:00:00;22MAR2021:00:00:00;12433;Mesa de Cr
Não Mapeado;23MAR2021:00:00:00;23MAR2021:00:00:00;11273;Mesa de Cr
Não Mapeado;24MAR2021:00:00:00;24MAR2021:00:00:00;10769;Mesa de Cr
Não Mapeado;25MAR2021:00:00:00;25MAR2021:00:00:00;9635;Mesa de Cr
Não Mapeado;26MAR2021:00:00:00;26MAR2021:00:00:00;9079;Mesa de Cr
Não Mapeado;27MAR2021:00:00:00;27MAR2021:00:00:00;5732;Mesa de Cr
Não Mapeado;28MAR2021:00:00:00;28MAR2021:00:00:00;4200;Mesa de Cr
Não Mapeado;29MAR2021:00:00:00;29MAR2021:00:00:00;11427;Mesa de Cr
Não Mapeado;30MAR2021:00:00:00;30MAR2021:00:00:00;10803;Mesa de Cr
Não Mapeado;31MAR2021:00:00:00;31MAR2021:00:00:00;10142;Mesa de Cr
Não Mapeado;01APR2021:00:00:00;01APR2021:00:00:00;10248;Mesa de Cr
Não Mapeado;02APR2021:00:00:00;02APR2021:00:00:00;6846;Mesa de Cr
Não Mapeado;03APR2021:00:00:00;03APR2021:00:00:00;5758;Mesa de Cr
Não Mapeado;04APR2021:00:00:00;04APR2021:00:00:00;4451;Mesa de Cr
Não Mapeado;05APR2021:00:00:00;05APR2021:00:00:00;12441;Mesa de Cr
Não Mapeado;06APR2021:00:00:00;06APR2021:00:00:00;11697;Mesa de Cr
Não Mapeado;07APR2021:00:00:00;07APR2021:00:00:00;11154;Mesa de Cr
Não Mapeado;08APR2021:00:00:00;08APR2021:00:00:00;11957;Mesa de Cr
Não Mapeado;09APR2021:00:00:00;09APR2021:00:00:00;9989;Mesa de Cr
Não Mapeado;10APR2021:00:00:00;10APR2021:00:00:00;4949;Mesa de Cr
Não Mapeado;11APR2021:00:00:00;11APR2021:00:00:00;4276;Mesa de Cr
Não Mapeado;12APR2021:00:00:00;12APR2021:00:00:00;20968;Mesa de Cr
Não Mapeado;13APR2021:00:00:00;13APR2021:00:00:00;15610;Mesa de Cr
Não Mapeado;14APR2021:00:00:00;14APR2021:00:00:00;15056;Mesa de Cr
Não Mapeado;15APR2021:00:00:00;15APR2021:00:00:00;14631;Mesa de Cr
Não Mapeado;16APR2021:00:00:00;16APR2021:00:00:00;12903;Mesa de Cr
Não Mapeado;17APR2021:00:00:00;17APR2021:00:00:00;10974;Mesa de Cr
Não Mapeado;18APR2021:00:00:00;18APR2021:00:00:00;7065;Mesa de Cr
Não Mapeado;19APR2021:00:00:00;19APR2021:00:00:00;17258;Mesa de Cr
Não Mapeado;20APR2021:00:00:00;20APR2021:00:00:00;19751;Mesa de Cr
Não Mapeado;21APR2021:00:00:00;21APR2021:00:00:00;14314;Mesa de Cr
Não Mapeado;22APR2021:00:00:00;22APR2021:00:00:00;17383;Mesa de Cr
Não Mapeado;23APR2021:00:00:00;23APR2021:00:00:00;14917;Mesa de Cr
Não Mapeado;24APR2021:00:00:00;24APR2021:00:00:00;11512;Mesa de Cr
Não Mapeado;25APR2021:00:00:00;25APR2021:00:00:00;7560;Mesa de Cr
Não Mapeado;26APR2021:00:00:00;26APR2021:00:00:00;17810;Mesa de Cr
Não Mapeado;27APR2021:00:00:00;27APR2021:00:00:00;17613;Mesa de Cr
Não Mapeado;28APR2021:00:00:00;28APR2021:00:00:00;18254;Mesa de Cr
Não Mapeado;29APR2021:00:00:00;29APR2021:00:00:00;14514;Mesa de Cr
